tree	llh	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	f_0_0	f_0_1	f_0_2	f_0_3	f_0_4	f_0_5	f_0_6	f_0_7	f_1_0	f_1_1	f_1_2	f_1_3	f_1_4	f_1_5	f_1_6	f_1_7
0	-630.3960571289062	-1	2	0	4	2	3	1	2	0.4037182629108429	0.09653401374816895	0.4037182331085205	0.11711711436510086	0.18209238350391388	0.10752688348293304	0.02247191034257412	0.1250918209552765	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
1	-630.3960571289062	-1	2	0	4	2	3	5	2	0.4037182629108429	0.09653401374816895	0.4037182331085205	0.11711711436510086	0.18209238350391388	0.10752688348293304	0.02247191034257412	0.1250918209552765	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
2	-630.4069213867188	-1	2	0	4	2	3	4	2	0.4037182331085205	0.09653401374816895	0.4037182033061981	0.11711711436510086	0.18209236860275269	0.10752688348293304	0.02247191034257412	0.1250918209552765	0.5	0.09166666865348816	0.40740740299224854	0.17328210175037384	0.229880690574646	0.07000000029802322	0.056598588824272156	9.999999974752427e-07
3	-630.4140014648438	-1	2	0	4	2	2	1	3	0.4022449254989624	0.09734513610601425	0.4022449254989624	0.12150219082832336	0.18390804529190063	0.10752688348293304	0.02247191034257412	0.12150219082832336	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
4	-630.4140014648438	-1	2	0	4	2	2	5	3	0.4022449254989624	0.09734513610601425	0.4022449254989624	0.12150219082832336	0.18390804529190063	0.10752688348293304	0.02247191034257412	0.12150219082832336	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
5	-630.4161987304688	-1	3	0	4	2	2	1	2	0.40633243322372437	0.09734513610601425	0.40633243322372437	0.11711711436510086	0.1788659691810608	0.10444953292608261	0.02247191034257412	0.12301696091890335	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
6	-630.4161987304688	-1	3	0	4	2	2	5	2	0.40633243322372437	0.09734513610601425	0.40633243322372437	0.11711711436510086	0.1788659691810608	0.10444953292608261	0.02247191034257412	0.12301696091890335	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
7	-630.4181518554688	-1	3	0	4	2	2	3	2	0.40633243322372437	0.0963255912065506	0.40633243322372437	0.11830039322376251	0.1788659393787384	0.10444953292608261	0.021974802017211914	0.12301696091890335	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
8	-630.422119140625	-1	3	0	2	2	1	4	4	0.4022449851036072	0.10199813544750214	0.4022449851036072	0.11711711436510086	0.18390804529190063	0.10199813544750214	0.02247191034257412	0.12621359527111053	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
9	-630.422119140625	-1	3	0	2	2	1	5	4	0.4022449851036072	0.10199813544750214	0.4022449851036072	0.11711711436510086	0.18390804529190063	0.10199813544750214	0.02247191034257412	0.12621359527111053	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
10	-630.422119140625	-1	3	0	4	2	1	2	2	0.4022449851036072	0.10199813544750214	0.4022449851036072	0.11711711436510086	0.18390804529190063	0.10199813544750214	0.02247191034257412	0.12621359527111053	0.5	0.09166666865348816	0.40740737318992615	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
11	-630.422119140625	-1	3	0	4	2	1	5	2	0.4022449851036072	0.10199813544750214	0.4022449851036072	0.11711711436510086	0.18390804529190063	0.10199813544750214	0.02247191034257412	0.12621359527111053	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
12	-630.4248657226562	-1	2	0	4	2	2	4	3	0.4022449254989624	0.09734513610601425	0.4022449254989624	0.12150219082832336	0.18390804529190063	0.10752688348293304	0.02247191034257412	0.12150219082832336	0.5	0.09166666865348816	0.40740740299224854	0.17328210175037384	0.229880690574646	0.07000000029802322	0.056598588824272156	9.999999974752427e-07
13	-630.4270629882812	-1	3	0	4	2	2	4	2	0.40633243322372437	0.09734513610601425	0.40633243322372437	0.11711711436510086	0.1788659691810608	0.10444953292608261	0.02247191034257412	0.12301696091890335	0.5	0.09166666865348816	0.40740737318992615	0.17328210175037384	0.229880690574646	0.07000000029802322	0.056598588824272156	9.999999974752427e-07
14	-630.4325561523438	-1	2	0	4	2	1	3	2	0.40521562099456787	0.10103754699230194	0.4052155911922455	0.11711711436510086	0.18025173246860504	0.10103754699230194	0.02247191034257412	0.1239263117313385	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
15	-630.4325561523438	-1	2	0	4	2	1	5	2	0.40521562099456787	0.10103754699230194	0.4052155911922455	0.11711711436510086	0.18025173246860504	0.10103754699230194	0.02247191034257412	0.1239263117313385	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
16	-630.4329833984375	-1	3	0	4	2	1	4	2	0.4022449851036072	0.10199813544750214	0.4022449851036072	0.11711711436510086	0.18390804529190063	0.10199813544750214	0.02247191034257412	0.12621359527111053	0.5	0.09166666865348816	0.40740740299224854	0.17328210175037384	0.229880690574646	0.07000000029802322	0.056598588824272156	9.999999974752427e-07
17	-630.435302734375	-1	2	0	4	2	3	3	2	0.4037182629108429	0.09653401374816895	0.4037182331085205	0.12243339419364929	0.18209238350391388	0.10206103324890137	0.02037237212061882	0.1250918209552765	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
18	-630.4392700195312	-1	3	0	2	2	1	3	4	0.4022449851036072	0.1001567468047142	0.4022449851036072	0.12104140222072601	0.18390804529190063	0.1001567468047142	0.020884644240140915	0.12621359527111053	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
19	-630.4392700195312	-1	3	0	4	2	1	3	2	0.4022449851036072	0.1001567468047142	0.4022449851036072	0.12104140222072601	0.18390804529190063	0.1001567468047142	0.020884644240140915	0.12621359527111053	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
20	-630.4428100585938	-1	4	0	2	2	1	4	3	0.4022449851036072	0.10199813544750214	0.4022449851036072	0.12150219082832336	0.18390804529190063	0.10199813544750214	0.02247191034257412	0.12150219082832336	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
21	-630.4428100585938	-1	4	0	2	2	1	5	3	0.4022449851036072	0.10199813544750214	0.4022449851036072	0.12150219082832336	0.18390804529190063	0.10199813544750214	0.02247191034257412	0.12150219082832336	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
22	-630.4428100585938	-1	2	0	4	2	1	2	3	0.4022449553012848	0.10199813544750214	0.4022449553012848	0.12150219082832336	0.18390804529190063	0.10199813544750214	0.02247191034257412	0.12150219082832336	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
23	-630.4428100585938	-1	2	0	4	2	1	5	3	0.4022449851036072	0.10199813544750214	0.4022449851036072	0.12150219082832336	0.18390804529190063	0.10199813544750214	0.02247191034257412	0.12150219082832336	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
