tree	llh	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	f_0_0	f_0_1	f_0_2	f_0_3	f_0_4	f_0_5	f_0_6	f_0_7	f_1_0	f_1_1	f_1_2	f_1_3	f_1_4	f_1_5	f_1_6	f_1_7
0	-565.9207763671875	-1	0	3	4	0	0	3	5	0.46650415658950806	2.255546860396862e-10	0.010416666977107525	0.13913042843341827	0.19230812788009644	0.2741960287094116	0.009900989942252636	0.14678898453712463	0.40342873334884644	1.622538547962904e-09	1.622538547962904e-09	0.2836648225784302	0.3778562545776367	0.025572430342435837	0.2836648225784302	0.02557244896888733
1	-565.9207763671875	-1	2	3	4	0	0	3	5	0.46650412678718567	9.999999974752427e-07	0.010416666977107525	0.13913042843341827	0.19230812788009644	0.2741960287094116	0.009900989942252636	0.14678898453712463	0.40342870354652405	1.622538547962904e-09	1.622538547962904e-09	0.2836648225784302	0.3778562545776367	0.02557244524359703	0.2836648225784302	0.02557244896888733
2	-565.9207763671875	-1	3	3	4	0	0	3	5	0.46650412678718567	9.999999974752427e-07	0.010416666977107525	0.13913042843341827	0.19230812788009644	0.2741960287094116	0.009900989942252636	0.14678898453712463	0.40342870354652405	1.622538547962904e-09	1.622538547962904e-09	0.2836648225784302	0.3778562545776367	0.02557244524359703	0.2836648225784302	0.02557244896888733
3	-565.9207763671875	-1	4	3	4	0	0	3	5	0.46650412678718567	9.999999974752427e-07	0.010416666977107525	0.13913042843341827	0.19230812788009644	0.2741960287094116	0.009900989942252636	0.14678898453712463	0.40342873334884644	9.999999974752427e-07	1.622538547962904e-09	0.2836648225784302	0.3778562545776367	0.025572430342435837	0.2836648225784302	0.025572434067726135
4	-565.9207763671875	-1	5	3	4	0	0	3	5	0.46650415658950806	9.999999974752427e-07	0.010416666977107525	0.13913042843341827	0.19230814278125763	0.2741960287094116	0.009900989942252636	0.14678898453712463	0.40342867374420166	1.622538547962904e-09	1.622538547962904e-09	0.2836648225784302	0.3778562545776367	0.025572432205080986	0.2836648225784302	0.025572434067726135
5	-565.9207763671875	-1	6	3	4	0	0	3	5	0.46650412678718567	9.999999974752427e-07	0.010416666977107525	0.13913042843341827	0.19230812788009644	0.2741960287094116	0.009900989942252636	0.14678898453712463	0.40342870354652405	9.999999974752427e-07	1.622538547962904e-09	0.2836648225784302	0.3778562545776367	0.02557244524359703	0.2836648225784302	0.02557244896888733
6	-565.9207763671875	-1	7	3	4	0	0	3	5	0.46650412678718567	9.999999974752427e-07	0.010416666977107525	0.13913042843341827	0.19230812788009644	0.2741960287094116	0.009900989942252636	0.14678898453712463	0.40342870354652405	9.999999974752427e-07	1.622538547962904e-09	0.2836648225784302	0.3778562545776367	0.02557244524359703	0.2836648225784302	0.02557244896888733
7	-565.9207763671875	-1	0	4	4	0	0	3	5	0.46650415658950806	2.255546860396862e-10	0.010416666977107525	0.13913042843341827	0.19230812788009644	0.2741960287094116	0.009900989942252636	0.14678898453712463	0.40342873334884644	1.622538547962904e-09	9.999999974752427e-07	0.2836648225784302	0.3778562545776367	0.025572430342435837	0.2836648225784302	0.02557244896888733
8	-565.9207763671875	-1	2	4	4	0	0	3	5	0.46650412678718567	9.999999974752427e-07	0.010416666977107525	0.13913042843341827	0.19230812788009644	0.2741960287094116	0.009900989942252636	0.14678898453712463	0.40342873334884644	9.999999974752427e-07	9.999999974752427e-07	0.2836648225784302	0.3778562545776367	0.025572430342435837	0.2836648225784302	0.025572434067726135
9	-565.9207763671875	-1	3	4	4	0	0	3	5	0.46650412678718567	9.999999974752427e-07	0.010416666977107525	0.13913042843341827	0.19230812788009644	0.2741960287094116	0.009900989942252636	0.14678898453712463	0.40342873334884644	1.622538547962904e-09	9.999999974752427e-07	0.2836648225784302	0.3778562545776367	0.025572430342435837	0.2836648225784302	0.025572434067726135
