tree	llh	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	f_0_0	f_0_1	f_0_2	f_0_3	f_0_4	f_0_5	f_0_6	f_0_7	f_1_0	f_1_1	f_1_2	f_1_3	f_1_4	f_1_5	f_1_6	f_1_7
9	-477.1717224121094	-1	2	0	0	6	2	3	3	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683164834976196	0.05154639109969139	0.13445378839969635	0.1696428656578064	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
10	-477.1717224121094	-1	6	3	0	6	2	0	0	0.36893200874328613	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683164834976196	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881187558174133	0.02150537632405758
11	-477.1717224121094	-1	6	3	0	2	2	0	0	0.36893200874328613	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683164834976196	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881187558174133	0.02150537632405758
12	-477.1717224121094	-1	2	3	0	2	2	0	0	0.36893200874328613	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683167815208435	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
13	-477.1717224121094	-1	2	3	0	6	2	0	0	0.36893200874328613	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683167815208435	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
14	-477.1717224121094	-1	2	3	0	6	2	0	2	0.36893200874328613	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683164834976196	0.05154639109969139	0.13445377349853516	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
15	-477.1717224121094	-1	6	0	0	6	3	3	2	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683164834976196	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881187558174133	0.02150537632405758
16	-477.1717224121094	-1	6	0	0	3	3	3	2	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683164834976196	0.05154639109969139	0.13445378839969635	0.169642835855484	0.033707864582538605	9.999999974752427e-07	0.11881187558174133	0.02150537632405758
17	-477.1717224121094	-1	6	0	0	2	3	3	2	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683164834976196	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881187558174133	0.02150537632405758
18	-477.1717224121094	-1	6	3	0	6	2	0	2	0.36893200874328613	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683164834976196	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881187558174133	0.02150537632405758
19	-477.1717224121094	-1	6	3	0	2	2	0	2	0.36893200874328613	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683164834976196	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881187558174133	0.02150537632405758
20	-477.1717224121094	-1	0	3	0	0	0	2	0	0.36893200874328613	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683167815208435	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
21	-477.1717224121094	-1	2	3	0	2	0	0	0	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683170795440674	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
22	-477.1717224121094	-1	0	3	0	6	0	2	0	0.36893200874328613	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683170795440674	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
23	-477.1717224121094	-1	6	3	0	6	0	0	2	0.36893200874328613	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683164834976196	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881187558174133	0.02150537632405758
24	-477.1717224121094	-1	2	3	0	2	2	0	2	0.36893200874328613	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683164834976196	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
25	-477.1717224121094	-1	2	0	0	6	3	3	2	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683170795440674	0.05154639109969139	0.13445377349853516	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
26	-477.1717224121094	-1	3	0	0	6	2	2	3	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683170795440674	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
27	-477.1717224121094	-1	2	0	0	2	3	3	2	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683167815208435	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
28	-477.1717224121094	-1	6	0	0	6	2	3	3	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683164834976196	0.05154639109969139	0.13445378839969635	0.1696428656578064	0.033707864582538605	9.999999974752427e-07	0.11881187558174133	0.02150537632405758
29	-477.1717224121094	-1	2	0	0	3	3	3	2	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683170795440674	0.05154639109969139	0.13445377349853516	0.1696428656578064	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
30	-477.1717224121094	-1	2	3	0	6	0	0	2	0.36893200874328613	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683170795440674	0.05154639109969139	0.13445377349853516	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
31	-477.1717224121094	-1	6	0	0	2	2	3	3	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683164834976196	0.05154639109969139	0.13445378839969635	0.1696428656578064	0.033707864582538605	9.999999974752427e-07	0.11881187558174133	0.02150537632405758
32	-477.1717224121094	-1	6	3	0	6	0	2	0	0.36893200874328613	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683167815208435	0.05154639109969139	0.13445377349853516	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881187558174133	0.02150537632405758
33	-477.1717224121094	-1	2	3	0	2	0	0	2	0.36893200874328613	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683167815208435	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
34	-477.1717224121094	-1	6	3	0	0	0	2	0	0.36893200874328613	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683164834976196	0.05154639109969139	0.13445377349853516	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881187558174133	0.02150537632405758
35	-477.1717224121094	-1	2	0	0	2	2	3	2	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683167815208435	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
36	-477.1717224121094	-1	2	0	0	6	2	3	2	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683170795440674	0.05154639109969139	0.13445377349853516	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
37	-477.1717224121094	-1	2	0	0	3	2	3	2	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683170795440674	0.05154639109969139	0.13445377349853516	0.1696428656578064	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
38	-477.1717224121094	-1	3	0	0	3	2	2	3	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683170795440674	0.05154639109969139	0.13445378839969635	0.1696428656578064	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
39	-477.1717224121094	-1	6	0	0	6	3	2	3	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683167815208435	0.05154639109969139	0.13445377349853516	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881187558174133	0.02150537632405758
40	-477.1717224121094	-1	6	0	0	3	3	2	3	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683170795440674	0.05154639109969139	0.13445377349853516	0.1696428656578064	0.033707864582538605	9.999999974752427e-07	0.11881187558174133	0.02150537632405758
41	-477.1717224121094	-1	3	0	0	6	3	2	3	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683170795440674	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
42	-477.1717224121094	-1	3	0	0	3	3	2	3	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683170795440674	0.05154639109969139	0.13445378839969635	0.1696428656578064	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
43	-477.1717224121094	-1	6	0	0	3	2	3	2	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683164834976196	0.05154639109969139	0.13445378839969635	0.169642835855484	0.033707864582538605	9.999999974752427e-07	0.11881187558174133	0.02150537632405758
44	-477.1717224121094	-1	6	0	0	6	2	3	2	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683164834976196	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881187558174133	0.02150537632405758
45	-477.1717224121094	-1	6	0	0	2	2	3	2	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683164834976196	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881187558174133	0.02150537632405758
46	-477.1717224121094	-1	0	3	0	0	2	2	0	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683167815208435	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
47	-477.1717224121094	-1	0	3	0	6	2	2	0	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.16326530277729034	0.0235294122248888	0.06593406945466995	0.04545454680919647	0.052173912525177	0.31683167815208435	0.05154639109969139	0.13445378839969635	0.1696428507566452	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
48	-477.1717224121094	-1	2	0	0	6	3	3	3	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.1633913367986679	0.0235294122248888	0.06586340069770813	0.045405663549900055	0.05212228000164032	0.31683164834976196	0.05154639109969139	0.13445378839969635	0.1696428656578064	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
49	-477.1717224121094	-1	2	0	0	2	3	3	3	0.3689320385456085	0.009900989942252636	0.1568627506494522	0.1633913367986679	0.0235294122248888	0.06586340069770813	0.045405663549900055	0.05212228000164032	0.31683164834976196	0.05154639109969139	0.13445378839969635	0.1696428656578064	0.033707864582538605	9.999999974752427e-07	0.11881188303232193	0.02150537632405758
