tree	llh	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	f_0_0	f_0_1	f_0_2	f_0_3	f_0_4	f_0_5	f_0_6	f_0_7	f_1_0	f_1_1	f_1_2	f_1_3	f_1_4	f_1_5	f_1_6	f_1_7

0	-630.4552612304688	-1	3	0	2	2	4	4	2	0.40901950001716614	0.09734513610601425	0.40901950001716614	0.11245931684970856	0.17563337087631226	0.10752688348293304	0.02247191034257412	0.12092675268650055	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
1	-630.4552612304688	-1	4	0	2	2	3	5	2	0.40901947021484375	0.09734513610601425	0.40901947021484375	0.11245930939912796	0.17563334107398987	0.10752688348293304	0.02247191034257412	0.12092674523591995	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
2	-630.4161987304688	-1	3	0	4	2	2	5	2	0.40633243322372437	0.09734513610601425	0.40633243322372437	0.11711711436510086	0.1788659691810608	0.10444954037666321	0.02247191034257412	0.12301696836948395	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
3	-630.4552612304688	-1	4	0	2	2	3	4	2	0.40901950001716614	0.09734513610601425	0.40901950001716614	0.11245931684970856	0.17563337087631226	0.10752688348293304	0.02247191034257412	0.12092675268650055	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
4	-630.4552612304688	-1	4	0	2	2	3	1	2	0.40901947021484375	0.09734513610601425	0.40901947021484375	0.11245930939912796	0.17563334107398987	0.10752688348293304	0.02247191034257412	0.12092674523591995	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
5	-630.4161987304688	-1	3	0	4	2	2	1	2	0.40633243322372437	0.09734513610601425	0.40633243322372437	0.11711711436510086	0.1788659691810608	0.10444954037666321	0.02247191034257412	0.12301696836948395	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
6	-630.4552612304688	-1	3	0	2	2	4	1	2	0.40901947021484375	0.09734513610601425	0.40901947021484375	0.11245930939912796	0.17563334107398987	0.10752688348293304	0.02247191034257412	0.12092674523591995	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
7	-630.3960571289062	-1	2	0	4	2	3	5	2	0.4037182331085205	0.09653402864933014	0.4037182331085205	0.11711711436510086	0.18209239840507507	0.10752688348293304	0.02247191034257412	0.1250918209552765	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
8	-630.3960571289062	-1	2	0	4	2	3	1	2	0.4037182331085205	0.09653402864933014	0.4037182331085205	0.11711711436510086	0.18209239840507507	0.10752688348293304	0.02247191034257412	0.1250918209552765	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
9	-630.4689331054688	-1	2	0	4	2	3	2	2	0.40937116742134094	0.09303326904773712	0.40937113761901855	0.11711711436510086	0.17512670159339905	0.10752688348293304	0.020691964775323868	0.12051917612552643	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
10	-630.4552612304688	-1	3	0	2	2	4	5	2	0.40901947021484375	0.09734513610601425	0.40901947021484375	0.11245930939912796	0.17563334107398987	0.10752688348293304	0.02247191034257412	0.12092674523591995	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
11	-630.4707641601562	-1	3	0	2	2	4	3	2	0.4099898040294647	0.09424346685409546	0.4099898040294647	0.11531221866607666	0.17448973655700684	0.10752688348293304	0.021068744361400604	0.12018787115812302	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
12	-630.4181518554688	-1	3	0	4	2	2	3	2	0.40633243322372437	0.0963255912065506	0.40633243322372437	0.11830039322376251	0.1788659691810608	0.10444953292608261	0.021974802017211914	0.12301694601774216	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
13	-630.5292358398438	-1	3	0	4	2	2	2	2	0.4116783142089844	0.09734513610601425	0.4116783142089844	0.11711711436510086	0.17242059111595154	0.10035836696624756	0.0201403945684433	0.11875897645950317	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
14	-630.4140014648438	-1	2	0	4	2	2	1	3	0.4022449553012848	0.09734513610601425	0.4022449553012848	0.12150219082832336	0.18390804529190063	0.10752688348293304	0.02247191034257412	0.12150219082832336	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
15	-630.4140014648438	-1	2	0	4	2	2	5	3	0.4022449553012848	0.09734513610601425	0.4022449553012848	0.12150219082832336	0.18390804529190063	0.10752688348293304	0.02247191034257412	0.12150219082832336	0.5	0.09166666865348816	0.40740740299224854	0.1764705926179886	0.22499999403953552	0.07000000029802322	0.058139536529779434	9.999999974752427e-07
16	-630.4270629882812	-1	3	0	4	2	2	4	2	0.40633243322372437	0.09734513610601425	0.40633243322372437	0.11711711436510086	0.1788659691810608	0.10444953292608261	0.02247191034257412	0.12301694601774216	0.5	0.09166666865348816	0.40740740299224854	0.17328210175037384	0.229880690574646	0.07000000029802322	0.056598588824272156	9.999999974752427e-07
17	-630.4069213867188	-1	2	0	4	2	3	4	2	0.4037182331085205	0.09653402864933014	0.4037182331085205	0.11711711436510086	0.18209239840507507	0.10752688348293304	0.02247191034257412	0.1250918209552765	0.5	0.09166666865348816	0.40740740299224854	0.17328210175037384	0.229880690574646	0.07000000029802322	0.056598588824272156	9.999999974752427e-07
