tree	llh	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	f_0_0	f_0_1	f_0_2	f_0_3	f_0_4	f_0_5	f_0_6	f_0_7	f_1_0	f_1_1	f_1_2	f_1_3	f_1_4	f_1_5	f_1_6	f_1_7

0	-567.6480102539062	-1	0	1	0	7	2	3	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.019801979884505272	0.15238095819950104
1	-567.6480102539062	-1	0	1	7	7	2	0	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.019801979884505272	0.15238095819950104
2	-567.6480102539062	-1	0	1	7	7	2	5	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	1.622538547962904e-09	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314047813415527	0.024793388321995735	0.009259259328246117	0.21621620655059814	0.019801979884505272	0.15238095819950104
3	-567.6480102539062	-1	0	1	0	7	2	7	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.019801979884505272	0.15238095819950104
4	-567.6480102539062	-1	0	1	0	7	2	0	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.019801979884505272	0.15238095819950104
5	-567.6480102539062	-1	0	1	0	0	2	0	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.019801979884505272	0.15238095819950104
6	-567.6480102539062	-1	0	1	0	0	2	7	5	0.5666667222976685	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.019801979884505272	0.15238095819950104
7	-567.6480102539062	-1	0	1	0	0	2	5	5	0.5666667222976685	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	1.622538547962904e-09	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314047813415527	0.024793388321995735	0.009259259328246117	0.21621620655059814	0.019801979884505272	0.15238095819950104
8	-567.6480102539062	-1	0	1	0	0	2	3	5	0.5666667222976685	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.019801979884505272	0.15238095819950104
9	-567.6480102539062	-1	0	1	7	7	2	3	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.019801979884505272	0.15238095819950104
10	-567.6480102539062	-1	0	1	7	0	2	0	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.019801979884505272	0.15238095819950104
11	-567.6480102539062	-1	0	1	7	0	2	3	5	0.5666667222976685	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.019801979884505272	0.15238095819950104
12	-567.6480102539062	-1	0	1	7	0	2	7	5	0.5666667222976685	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.019801979884505272	0.15238095819950104
13	-567.6480102539062	-1	0	1	7	0	2	5	5	0.5666667222976685	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	1.622538547962904e-09	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314047813415527	0.024793388321995735	0.009259259328246117	0.21621620655059814	0.019801979884505272	0.15238095819950104
14	-567.6480102539062	-1	0	1	0	7	2	5	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	1.622538547962904e-09	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314047813415527	0.024793388321995735	0.009259259328246117	0.21621620655059814	0.019801979884505272	0.15238095819950104
15	-567.6480102539062	-1	0	1	7	7	2	7	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.019801979884505272	0.15238095819950104
16	-567.6487426757812	-1	0	1	7	2	2	5	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	1.622538547962904e-09	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22401373088359833	0.024793388321995735	0.009140443056821823	0.2148732841014862	0.019801979884505272	0.15238095819950104
17	-567.6487426757812	-1	0	1	7	2	2	7	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22401373088359833	0.024793388321995735	0.009140443056821823	0.2148732841014862	0.019801979884505272	0.15238095819950104
18	-567.6487426757812	-1	0	1	7	2	2	3	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22401373088359833	0.024793388321995735	0.009140443056821823	0.2148732841014862	0.019801979884505272	0.15238095819950104
19	-567.6487426757812	-1	0	1	7	2	2	0	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22401373088359833	0.024793388321995735	0.009140443056821823	0.2148732841014862	0.019801979884505272	0.15238095819950104
20	-567.6487426757812	-1	0	1	0	2	2	3	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22401373088359833	0.024793388321995735	0.009140443056821823	0.2148732841014862	0.019801979884505272	0.15238095819950104
21	-567.6487426757812	-1	0	1	0	2	2	5	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	1.622538547962904e-09	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22401373088359833	0.024793388321995735	0.009140443056821823	0.2148732841014862	0.019801979884505272	0.15238095819950104
22	-567.6487426757812	-1	0	1	0	2	2	7	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22401373088359833	0.024793388321995735	0.009140443056821823	0.2148732841014862	0.019801979884505272	0.15238095819950104
23	-567.6487426757812	-1	0	1	0	2	2	0	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22401373088359833	0.024793388321995735	0.009140443056821823	0.2148732841014862	0.019801979884505272	0.15238095819950104
24	-567.6495971679688	-1	0	1	0	1	2	5	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	1.622538547962904e-09	0.09685033559799194	0.3604651093482971	0.23085804283618927	0.2218080312013626	0.024793388321995735	0.009050021879374981	0.21621620655059814	0.019801979884505272	0.15238095819950104
25	-567.6495971679688	-1	0	1	0	1	2	3	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.23085805773735046	0.2218080461025238	0.024793388321995735	0.009050021879374981	0.21621622145175934	0.019801979884505272	0.15238095819950104
26	-567.6495971679688	-1	0	1	7	1	2	5	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	1.622538547962904e-09	0.09685033559799194	0.3604651093482971	0.23085804283618927	0.2218080312013626	0.024793388321995735	0.009050021879374981	0.21621620655059814	0.019801979884505272	0.15238095819950104
27	-567.6495971679688	-1	0	1	7	1	2	0	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.23085805773735046	0.2218080461025238	0.024793388321995735	0.009050021879374981	0.21621622145175934	0.019801979884505272	0.15238095819950104
28	-567.6495971679688	-1	0	1	0	1	2	7	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.23085805773735046	0.2218080461025238	0.024793388321995735	0.009050021879374981	0.21621622145175934	0.019801979884505272	0.15238095819950104
29	-567.6495971679688	-1	0	1	0	1	2	0	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.23085805773735046	0.2218080461025238	0.024793388321995735	0.009050021879374981	0.21621622145175934	0.019801979884505272	0.15238095819950104
30	-567.6495971679688	-1	0	1	7	1	2	7	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.23085805773735046	0.2218080461025238	0.024793388321995735	0.009050021879374981	0.21621622145175934	0.019801979884505272	0.15238095819950104
31	-567.6495971679688	-1	0	1	7	1	2	3	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.23085805773735046	0.2218080461025238	0.024793388321995735	0.009050021879374981	0.21621622145175934	0.019801979884505272	0.15238095819950104
32	-567.7271118164062	-1	0	1	5	7	2	7	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.008005008101463318	0.03846153989434242	0.10055776685476303	9.999999974752427e-07	0.09255276620388031	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.019801979884505272	0.15238095819950104
33	-567.7271118164062	-1	0	1	5	0	2	5	5	0.5666666030883789	0.4536082446575165	0.3877550959587097	0.008005008101463318	0.03846153989434242	0.10055776685476303	1.622538547962904e-09	0.09255276620388031	0.3604651093482971	0.2293577939271927	0.22314047813415527	0.024793388321995735	0.009259259328246117	0.21621620655059814	0.019801979884505272	0.15238095819950104
34	-567.7271118164062	-1	0	1	5	0	2	3	5	0.5666667222976685	0.4536082446575165	0.3877550959587097	0.008005008101463318	0.03846153989434242	0.10055776685476303	9.999999974752427e-07	0.09255276620388031	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.019801979884505272	0.15238095819950104
35	-567.7271118164062	-1	0	1	5	0	2	7	5	0.5666667222976685	0.4536082446575165	0.3877550959587097	0.008005008101463318	0.03846153989434242	0.10055776685476303	9.999999974752427e-07	0.09255276620388031	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.019801979884505272	0.15238095819950104
36	-567.7271118164062	-1	0	1	5	0	2	0	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.008005008101463318	0.03846153989434242	0.10055776685476303	9.999999974752427e-07	0.09255276620388031	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.019801979884505272	0.15238095819950104
37	-567.7271118164062	-1	0	1	5	7	2	3	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.008005008101463318	0.03846153989434242	0.10055776685476303	9.999999974752427e-07	0.09255276620388031	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.019801979884505272	0.15238095819950104
38	-567.7271118164062	-1	0	1	5	7	2	0	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.008005008101463318	0.03846153989434242	0.10055776685476303	9.999999974752427e-07	0.09255276620388031	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.009259259328246117	0.21621622145175934	0.019801979884505272	0.15238095819950104
39	-567.7271118164062	-1	0	1	5	7	2	5	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.008005008101463318	0.03846153989434242	0.10055776685476303	1.622538547962904e-09	0.09255276620388031	0.3604651093482971	0.2293577939271927	0.22314047813415527	0.024793388321995735	0.009259259328246117	0.21621620655059814	0.019801979884505272	0.15238095819950104
40	-567.8563232421875	-1	0	1	7	7	2	4	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.014144986867904663	0.21621622145175934	0.014144986867904663	0.15238095819950104
41	-567.8563232421875	-1	0	1	0	7	2	4	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.014144986867904663	0.21621622145175934	0.014144986867904663	0.15238095819950104
42	-567.8563232421875	-1	0	1	7	0	2	4	5	0.5666667222976685	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.014144986867904663	0.21621622145175934	0.014144986867904663	0.15238095819950104
43	-567.8563232421875	-1	0	1	0	0	2	4	5	0.5666667222976685	0.4536082446575165	0.3877550959587097	0.010309278033673763	0.03846153989434242	0.09685033559799194	9.999999974752427e-07	0.09685033559799194	0.3604651093482971	0.2293577939271927	0.22314049303531647	0.024793388321995735	0.014144986867904663	0.21621622145175934	0.014144986867904663	0.15238095819950104
44	-567.7279052734375	-1	0	1	5	2	2	5	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.008005008101463318	0.03846153989434242	0.10055776685476303	1.622538547962904e-09	0.09255276620388031	0.3604651093482971	0.2293577939271927	0.22401373088359833	0.024793388321995735	0.009140443056821823	0.2148732841014862	0.019801979884505272	0.15238095819950104
45	-567.7279052734375	-1	0	1	5	2	2	3	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.008005008101463318	0.03846153989434242	0.10055776685476303	9.999999974752427e-07	0.09255276620388031	0.3604651093482971	0.2293577939271927	0.22401373088359833	0.024793388321995735	0.009140443056821823	0.2148732841014862	0.019801979884505272	0.15238095819950104
46	-567.7279052734375	-1	0	1	5	2	2	7	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.008005008101463318	0.03846153989434242	0.10055776685476303	9.999999974752427e-07	0.09255276620388031	0.3604651093482971	0.2293577939271927	0.22401373088359833	0.024793388321995735	0.009140443056821823	0.2148732841014862	0.019801979884505272	0.15238095819950104
47	-567.7279052734375	-1	0	1	5	2	2	0	5	0.5666666626930237	0.4536082446575165	0.3877550959587097	0.008005008101463318	0.03846153989434242	0.10055776685476303	9.999999974752427e-07	0.09255276620388031	0.3604651093482971	0.2293577939271927	0.22401373088359833	0.024793388321995735	0.009140443056821823	0.2148732841014862	0.019801979884505272	0.15238095819950104
