tree	llh	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	f_0_0	f_0_1	f_0_2	f_0_3	f_0_4	f_0_5	f_0_6	f_0_7	f_1_0	f_1_1	f_1_2	f_1_3	f_1_4	f_1_5	f_1_6	f_1_7

0	-618.336669921875	-1	0	1	0	2	3	4	2	0.36210012435913086	0.17267104983329773	0.13231328129768372	0.18942907452583313	0.08435451984405518	0.14606741070747375	0.011363636702299118	0.04795876145362854	0.42105260491371155	0.24761903285980225	0.23762375116348267	0.023951776325702667	0.08737864345312119	0.023951776325702667	0.055045872926712036	0.12037037312984467
1	-618.336669921875	-1	0	1	0	2	3	7	2	0.36210012435913086	0.17267104983329773	0.13231328129768372	0.18942907452583313	0.08435451239347458	0.14606741070747375	0.011363636702299118	0.04795878380537033	0.42105260491371155	0.24761903285980225	0.23762375116348267	0.023951776325702667	0.08737864345312119	0.023951776325702667	0.055045872926712036	0.12037037312984467
2	-618.5289306640625	-1	0	1	5	2	0	7	2	0.35205966234207153	0.1782303899526596	0.13231328129768372	0.17382922768592834	0.08435451239347458	0.17382922768592834	0.011363636702299118	0.04795878380537033	0.42105263471603394	0.24761903285980225	0.23762375116348267	0.01785714365541935	0.08737864345312119	0.03125	0.055045872926712036	0.12037037312984467
3	-618.5289306640625	-1	0	1	5	2	0	4	2	0.35205966234207153	0.1782303899526596	0.13231328129768372	0.17382922768592834	0.08435451984405518	0.17382922768592834	0.011363636702299118	0.04795876145362854	0.42105263471603394	0.24761903285980225	0.23762375116348267	0.01785714365541935	0.08737864345312119	0.03125	0.055045872926712036	0.12037037312984467
4	-618.5894775390625	-1	0	1	5	2	0	0	2	0.3571840226650238	0.17518162727355957	0.13231328129768372	0.1722257137298584	0.08435451239347458	0.1722257137298584	0.00977664440870285	0.04795878380537033	0.42105263471603394	0.24761903285980225	0.23762375116348267	0.01785714365541935	0.08737864345312119	0.03125	0.055045872926712036	0.12037037312984467
5	-618.4155883789062	-1	0	1	0	2	3	2	4	0.36210012435913086	0.17267104983329773	0.11764705181121826	0.18942907452583313	0.09375	0.14606741070747375	0.011363636702299118	0.0546875	0.42105260491371155	0.24761903285980225	0.23762375116348267	0.023951776325702667	0.10384397953748703	0.023951776325702667	0.055045872926712036	0.10384398698806763
6	-618.4155883789062	-1	0	1	0	2	3	7	4	0.36210012435913086	0.17267104983329773	0.11764705926179886	0.18942907452583313	0.09375	0.14606741070747375	0.011363636702299118	0.0546875	0.42105260491371155	0.24761903285980225	0.23762375116348267	0.023951776325702667	0.10384397953748703	0.023951776325702667	0.055045872926712036	0.10384398698806763
7	-618.6078491210938	-1	0	1	5	2	0	7	4	0.35205966234207153	0.1782303899526596	0.11764705926179886	0.17382922768592834	0.09375	0.17382922768592834	0.011363636702299118	0.0546875	0.42105263471603394	0.24761903285980225	0.23762375116348267	0.01785714365541935	0.10384397953748703	0.03125	0.055045872926712036	0.10384398698806763
8	-618.6683959960938	-1	0	1	5	2	0	0	4	0.3571840226650238	0.17518162727355957	0.11764705926179886	0.1722257137298584	0.09375	0.1722257137298584	0.00977664440870285	0.0546875	0.42105263471603394	0.24761903285980225	0.23762375116348267	0.01785714365541935	0.10384397953748703	0.03125	0.055045872926712036	0.10384398698806763
9	-618.6078491210938	-1	0	1	5	2	0	2	4	0.35205963253974915	0.1782303750514984	0.11764705181121826	0.17382924258708954	0.09375	0.17382924258708954	0.011363636702299118	0.0546875	0.42105263471603394	0.24761903285980225	0.23762375116348267	0.01785714365541935	0.10384397953748703	0.03125	0.055045872926712036	0.10384398698806763
